referrer,views_total,views_unique
github.com,409,22
Google,253,48
ssvlab.github.io,31,13
arxiv.org,14,3
Bing,13,8
sosy-lab.org,13,1
com.google.android.gm,11,1
mail.google.com,7,1
ya.ru,6,3
linkedin.com,4,4
