referrer,views_total,views_unique
github.com,340,30
Google,230,79
ssvlab.github.io,81,24
linkedin.com,35,14
Bing,34,11
com.linkedin.android,27,6
arxiv.org,17,1
com.google.android.gm,3,2
ieeexplore-ieee-org.ez2.periodicos.capes.gov.br,3,1
cs.manchester.ac.uk,3,1
