referrer,views_total,views_unique
github.com,616,26
Google,471,75
ntp.msn.com,300,1
ssvlab.github.io,44,17
Bing,43,9
linkedin.com,29,14
DuckDuckGo,13,3
colab.research.google.com,9,1
cn.bing.com,8,2
com.google.android.gm,6,3
