referrer,views_total,views_unique
github.com,465,23
Google,362,62
ssvlab.github.io,54,10
Bing,28,8
chatgpt.com,18,1
linkedin.com,15,8
com.google.android.gm,15,4
cn.bing.com,10,7
DuckDuckGo,9,3
ntp.msn.com,9,1
