referrer,views_total,views_unique
github.com,324,20
Google,244,56
ssvlab.github.io,38,14
researchgate.net,36,1
arxiv.org,34,4
sosy-lab.org,13,1
com.google.android.gm,11,1
ntp.msn.com,10,1
Bing,8,7
ya.ru,4,1
