referrer,views_total,views_unique
github.com,568,30
Google,168,47
ssvlab.github.io,61,22
linkedin.com,18,12
Bing,13,7
DuckDuckGo,10,6
medium.com,7,3
chatgpt.com,6,2
ntp.msn.com,6,1
com.linkedin.android,4,4
