referrer,views_total,views_unique
github.com,501,20
statics.teams.cdn.office.net,223,5
Google,217,62
ssvlab.github.io,64,18
github.dev,37,1
Bing,10,5
chatgpt.com,10,3
com.google.android.gm,8,1
linkedin.com,7,3
DuckDuckGo,6,2
