referrer,views_total,views_unique
github.com,496,24
Google,368,59
Bing,28,8
ssvlab.github.io,21,8
cn.bing.com,13,8
com.google.android.gm,13,3
linkedin.com,10,7
DuckDuckGo,9,3
ntp.msn.com,8,1
arxiv.org,5,3
