referrer,views_total,views_unique
github.com,376,19
Google,237,54
arxiv.org,40,3
ssvlab.github.io,37,13
researchgate.net,36,1
Bing,18,5
sosy-lab.org,13,1
ntp.msn.com,12,1
com.google.android.gm,11,1
mail.google.com,4,2
