time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-05 00:00:00+00:00,18.0,3.0,158,20
2024-07-06 00:00:00+00:00,1.0,1.0,38,12
2024-07-07 00:00:00+00:00,1.0,1.0,82,16
2024-07-08 00:00:00+00:00,17.0,4.0,197,29
2024-07-09 00:00:00+00:00,2.0,1.0,188,30
2024-07-10 00:00:00+00:00,34.0,10.0,174,36
2024-07-11 00:00:00+00:00,47.0,16.0,313,34
2024-07-12 00:00:00+00:00,20.0,6.0,102,18
2024-07-13 00:00:00+00:00,49.0,5.0,97,14
2024-07-14 00:00:00+00:00,20.0,5.0,36,17
2024-07-15 00:00:00+00:00,14.0,8.0,157,24
2024-07-16 00:00:00+00:00,40.0,7.0,281,24
2024-07-17 00:00:00+00:00,54.0,10.0,297,23
2024-07-18 00:00:00+00:00,112.0,18.0,216,24
2024-07-19 00:00:00+00:00,,,40,8
