referrer,views_total,views_unique
github.com,340,15
Google,225,66
ssvlab.github.io,82,22
arxiv.org,69,1
linkedin.com,25,7
DuckDuckGo,14,2
ntp.msn.com,9,1
classroom.google.com,8,5
com.google.android.gm,4,2
search.brave.com,3,2
