referrer,views_total,views_unique
github.com,415,25
Google,236,51
ssvlab.github.io,30,12
yandex.ru,18,1
arxiv.org,14,3
com.google.android.gm,13,1
Bing,10,6
Baidu,9,1
linkedin.com,8,7
m.sogou.com,5,2
