referrer,views_total,views_unique
github.com,373,24
Google,266,65
com.linkedin.android,64,5
ssvlab.github.io,50,16
linkedin.com,33,15
Baidu,26,1
yandex.ru,23,1
edgeservices.bing.com,18,3
Bing,13,7
com.google.android.gm,13,1
