referrer,views_total,views_unique
github.com,427,20
Google,371,44
linkedin.com,49,24
statics.teams.cdn.office.net,38,1
cn.bing.com,28,10
ssvlab.github.io,27,11
com.linkedin.android,16,8
Bing,14,4
DuckDuckGo,3,2
ca.search.yahoo.com,2,1
