referrer,views_total,views_unique
github.com,516,30
Google,148,41
linkedin.com,62,23
ssvlab.github.io,42,17
com.google.android.gm,13,1
com.linkedin.android,12,7
lnkd.in,12,3
Bing,11,7
DuckDuckGo,8,6
chatgpt.com,7,3
