referrer,views_total,views_unique
github.com,561,31
Google,163,44
ssvlab.github.io,49,18
linkedin.com,19,12
Bing,13,7
com.google.android.gm,13,1
DuckDuckGo,10,6
chatgpt.com,6,2
medium.com,6,2
ntp.msn.com,6,1
