referrer,views_total,views_unique
github.com,439,24
Google,340,87
ssvlab.github.io,95,22
Bing,35,11
DuckDuckGo,19,11
statics.teams.cdn.office.net,13,2
github.dev,9,1
chatgpt.com,5,2
cn.bing.com,4,3
yandex.ru,2,2
