url_path,views_total,views_unique
/esbmc/esbmc,649,144
/esbmc/esbmc/pulls,247,15
/esbmc/esbmc/actions,205,5
/esbmc/esbmc/issues,163,23
/esbmc/esbmc/actions/workflows/benchexec.yml,141,4
/esbmc/esbmc/pull/2128,123,7
/esbmc/esbmc/commits/master,94,10
/esbmc/esbmc/releases,70,24
/esbmc/esbmc/discussions,63,2
/esbmc/esbmc/pull/2120,51,3
