referrer,views_total,views_unique
github.com,317,15
Google,293,61
arxiv.org,69,1
ssvlab.github.io,62,22
linkedin.com,25,7
classroom.google.com,7,4
ntp.msn.com,7,1
com.google.android.gm,4,2
search.brave.com,3,2
m.sogou.com,3,1
