referrer,views_total,views_unique
Google,596,90
github.com,575,22
ssvlab.github.io,82,27
Bing,39,6
statics.teams.cdn.office.net,22,3
com.google.android.gm,13,1
linkedin.com,7,2
DuckDuckGo,6,6
Baidu,3,1
edgeservices.bing.com,3,1
