referrer,views_total,views_unique
github.com,525,23
Google,232,50
ssvlab.github.io,43,14
researchgate.net,36,1
Bing,21,8
cn.bing.com,17,8
arxiv.org,15,3
com.google.android.gm,13,2
ntp.msn.com,12,1
DuckDuckGo,7,1
