referrer,views_total,views_unique
github.com,484,22
Google,339,89
ssvlab.github.io,100,23
Bing,35,11
DuckDuckGo,18,10
statics.teams.cdn.office.net,9,2
github.dev,9,1
chatgpt.com,5,2
cn.bing.com,3,2
linkedin.com,3,2
