referrer,views_total,views_unique
github.com,290,19
Google,204,49
arxiv.org,43,5
ssvlab.github.io,38,14
researchgate.net,36,1
sosy-lab.org,13,1
Bing,11,6
com.google.android.gm,11,1
ntp.msn.com,6,1
ya.ru,4,1
