referrer,views_total,views_unique
github.com,307,17
Google,196,47
arxiv.org,43,5
researchgate.net,36,1
ssvlab.github.io,32,12
sosy-lab.org,13,1
Bing,11,6
com.google.android.gm,11,1
ntp.msn.com,5,1
cn.bing.com,4,4
