referrer,views_total,views_unique
Google,280,53
github.com,271,16
ssvlab.github.io,98,22
arxiv.org,69,1
linkedin.com,32,8
chatgpt.com,18,1
classroom.google.com,5,3
ntp.msn.com,5,1
DuckDuckGo,4,2
com.google.android.gm,4,1
