referrer,views_total,views_unique
github.com,585,21
statics.teams.cdn.office.net,253,5
Google,223,64
ssvlab.github.io,70,21
github.dev,37,1
com.google.android.gm,11,1
chatgpt.com,10,3
Bing,9,5
linkedin.com,7,3
DuckDuckGo,6,2
